,Label,Total,Enrolled in school,"Enrolled in nursery school, preschool",Enrolled in kindergarten,Enrolled in grade 1 to 4,Enrolled in grade 5 to 8,Enrolled in grade 9 to 12,"Enrolled in college, undergraduate years",Graduate or professional school,Not enrolled in school,Educational ratio
785,"Kitsap County, Washington",258130,57746,4345,3045,12181,11320,12709,11762,2384,200384,0.22370898384534924
786,"Lewis County, Washington",75695,17169,957,1144,3476,3735,3903,2899,1055,58526,0.22681815179338133
787,"Pierce County, Washington",841988,205562,11071,10957,45044,45028,45352,40224,7886,636426,0.2441388713378338
788,"Skagit County, Washington",122223,26840,1778,1240,6785,6341,6041,4085,570,95383,0.21959860255434738
789,"Snohomish County, Washington",770974,188255,12105,9693,36803,41091,41296,40171,7096,582719,0.2441781434912202
790,"Spokane County, Washington",488278,124728,6956,5787,23004,25529,24862,32287,6303,363550,0.25544464423955204
791,"Thurston County, Washington",271431,64425,3193,3378,13079,14060,13287,14666,2762,207006,0.23735313947191
792,"Whatcom County, Washington",213868,59336,3233,1350,10690,9247,9373,22972,2471,154532,0.27744216058503374
793,"Yakima County, Washington",238963,71240,3489,3352,16875,18184,17231,10325,1784,167723,0.2981214665031825
794,"Berkeley County, West Virginia",111122,27618,1098,1337,6335,6975,6206,4192,1475,83504,0.2485376433109555
795,"Cabell County, West Virginia",91519,22155,1048,961,4272,3800,2931,7224,1919,69364,0.24208087938023798
796,"Harrison County, West Virginia",66193,14485,1080,492,3215,3933,3237,2135,393,51708,0.21882978562687896
797,"Kanawha County, West Virginia",176690,37705,1700,2426,9247,7414,8387,6123,2408,138985,0.2133963438791103
798,"Monongalia County, West Virginia",101765,35602,1620,894,3910,3616,3737,17194,4631,66163,0.34984523166118014
799,"Raleigh County, West Virginia",73055,15133,732,855,3977,3724,2620,2758,467,57922,0.2071453014851824
800,"Wood County, West Virginia",82523,16839,1313,1293,3001,4553,3775,2376,528,65684,0.20405220362807944
801,"Brown County, Wisconsin",252849,65523,3416,5346,15311,11926,14221,13276,2027,187326,0.2591388536240998
802,"Dane County, Wisconsin",517752,152871,7645,7310,23090,25278,24533,47279,17736,364881,0.295259120196542
803,"Dodge County, Wisconsin",85710,19590,1215,1103,3939,4475,4882,3422,554,66120,0.22856142807140356
804,"Eau Claire County, Wisconsin",99693,29516,1643,1610,4188,4317,4127,12725,906,70177,0.29606893162007364
805,"Fond du Lac County, Wisconsin",99342,23923,970,1567,4696,5457,5557,5034,642,75419,0.24081455980350708
806,"Jefferson County, Wisconsin",81973,20048,973,789,3571,5018,4080,5185,432,61925,0.24456833347565662
807,"Kenosha County, Wisconsin",163430,44402,2669,2171,8751,8596,10475,10241,1499,119028,0.2716881845438414
808,"La Crosse County, Wisconsin",114522,34392,885,751,5729,6398,4983,13515,2131,80130,0.30030911091318696
809,"Manitowoc County, Wisconsin",76679,17356,998,445,3310,4824,3993,3347,439,59323,0.22634619648143559
810,"Marathon County, Wisconsin",131011,31763,2508,1568,6500,7487,6368,6387,945,99248,0.2424452908534398
811,"Milwaukee County, Wisconsin",913056,247177,9872,18780,49714,51823,49292,55206,12490,665879,0.2707139540181544
812,"Outagamie County, Wisconsin",178952,44363,3415,1813,8711,10690,9973,7939,1822,134589,0.24790446600205643
813,"Ozaukee County, Wisconsin",85574,21544,1080,1157,3682,5090,4866,4128,1541,64030,0.2517587117582443
814,"Portage County, Wisconsin",68056,19938,718,825,2238,3357,3245,9063,492,48118,0.29296461737392737
815,"Racine County, Wisconsin",187963,45241,2380,2575,9193,11623,10763,6692,2015,142722,0.24069098705596315
816,"Rock County, Wisconsin",156546,39444,2439,2141,9546,7254,9640,7561,863,117102,0.25196427887010847
817,"St. Croix County, Wisconsin",85884,24194,1277,1096,4468,6397,5952,4298,706,61690,0.2817055563317964
818,"Sheboygan County, Wisconsin",111857,27193,1267,1416,6199,6324,6367,4478,1142,84664,0.24310503589404328
819,"Walworth County, Wisconsin",99587,26909,1367,1199,4418,4951,4910,9167,897,72678,0.2702059505758784
820,"Washington County, Wisconsin",130607,29827,2058,1496,6750,6583,7991,3684,1265,100780,0.22837213931871952
821,"Waukesha County, Wisconsin",388576,93410,5976,6007,18550,19461,22259,17476,3681,295166,0.24039055422877378
822,"Winnebago County, Wisconsin",164954,41857,2568,2239,6969,8185,8005,12650,1241,123097,0.253749530172048
823,"Wood County, Wisconsin",70589,15383,955,822,3690,3348,3582,2380,606,55206,0.21792347249571464
824,"Laramie County, Wyoming",95257,23835,1057,934,5890,5175,4100,4725,1954,71422,0.2502178317603956
825,"Natrona County, Wyoming",76370,19449,1030,1605,3852,4164,4236,3571,991,56921,0.25466806337567105
826,"Arecibo Municipio, Puerto Rico",83976,19959,1251,1515,3080,3751,4147,5662,553,64017,0.2376750500142898
827,"Bayamón Municipio, Puerto Rico",175056,41522,3149,1440,7290,7746,8025,12883,989,133534,0.23719266977424366
828,"Caguas Municipio, Puerto Rico",126097,30302,866,1101,4500,7676,6341,9000,818,95795,0.2403070651958413
829,"Carolina Municipio, Puerto Rico",150328,37510,1492,1294,7654,6808,6504,11163,2595,112818,0.2495210473098824
830,"Guaynabo Municipio, Puerto Rico",85640,20095,1401,1485,3059,3491,3064,7010,585,65545,0.23464502568893042
831,"Mayagüez Municipio, Puerto Rico",74199,21959,1023,505,3235,3045,4703,7819,1629,52240,0.29594738473564336
832,"Ponce Municipio, Puerto Rico",136407,34419,1927,1022,5996,6706,7976,9183,1609,101988,0.2523257604081902
833,"San Juan Municipio, Puerto Rico",329939,81677,5156,4592,12999,14055,14890,23417,6568,248262,0.2475518201849433
834,"Toa Alta Municipio, Puerto Rico",71050,18274,616,799,3185,4145,4246,4243,1040,52776,0.2571991555242787
835,"Toa Baja Municipio, Puerto Rico",76867,19782,1436,962,2984,4097,4076,4446,1781,57085,0.25735361078226027
836,"Trujillo Alto Municipio, Puerto Rico",65014,17381,699,192,2833,4039,3993,4916,709,47633,0.2673424185560033
