o_cz,o_cz_name,o_state_name,d_cz,d_cz_name,d_state_name,n,n_tot_o,n_tot_d,pool
39303,Port Angeles,Washington,34105,Kotzebue,Alaska,0,70,5,Asian
39303,Port Angeles,Washington,28401,Colorado Springs,Colorado,1,70,995,Asian
39303,Port Angeles,Washington,29104,Salina,Kansas,0,70,54,Asian
39303,Port Angeles,Washington,34603,Casper,Wyoming,0,70,44,Asian
39303,Port Angeles,Washington,10900,Pensacola,Florida,0,70,1035,Asian
39303,Port Angeles,Washington,25000,Quincy,Illinois,0,70,35,Asian
39303,Port Angeles,Washington,34113,Barrow,Alaska,0,70,14,Asian
39303,Port Angeles,Washington,37700,Santa Rosa,California,0,70,1098,Asian
39303,Port Angeles,Washington,31404,Alpine,Texas,0,70,8,Asian
39303,Port Angeles,Washington,9100,Atlanta,Georgia,0,70,9684,Asian
39303,Port Angeles,Washington,16200,Altoona,Pennsylvania,0,70,95,Asian
39303,Port Angeles,Washington,30200,Muskogee,Oklahoma,1,70,47,Asian
39303,Port Angeles,Washington,25200,Henderson,Kentucky,0,70,39,Asian
39303,Port Angeles,Washington,17700,Syracuse,New York,0,70,803,Asian
39303,Port Angeles,Washington,39203,Bend,Oregon,0,70,105,Asian
39303,Port Angeles,Washington,31003,Scott City,Kansas,0,70,2,Asian
39303,Port Angeles,Washington,21802,Decorah,Iowa,0,70,24,Asian
39303,Port Angeles,Washington,32305,Del Rio,Texas,0,70,22,Asian
39303,Port Angeles,Washington,16801,Beckley,West Virginia,0,70,47,Asian
39303,Port Angeles,Washington,6402,Crossville,Tennessee,0,70,27,Asian
39303,Port Angeles,Washington,31700,Corpus Christi,Texas,0,70,306,Asian
39303,Port Angeles,Washington,36100,Salt Lake City,Utah,0,70,2618,Asian
39303,Port Angeles,Washington,29101,Concordia,Kansas,0,70,0,Asian
39303,Port Angeles,Washington,30702,Santa Rosa,New Mexico,0,70,1,Asian
39303,Port Angeles,Washington,23802,Clinton,Iowa,0,70,19,Asian
39303,Port Angeles,Washington,19100,Reading,Pennsylvania,1,70,916,Asian
39303,Port Angeles,Washington,20901,Bridgeport,Connecticut,0,70,5229,Asian
39303,Port Angeles,Washington,33000,Fort Worth,Texas,0,70,4484,Asian
39303,Port Angeles,Washington,32402,Sweetwater,Texas,0,70,2,Asian
39303,Port Angeles,Washington,37100,Bakersfield,California,0,70,1666,Asian
39303,Port Angeles,Washington,38200,Santa Barbara,California,0,70,1439,Asian
39303,Port Angeles,Washington,13000,Elizabethtown,Kentucky,0,70,102,Asian
39303,Port Angeles,Washington,6501,Ellijay,Georgia,0,70,4,Asian
39303,Port Angeles,Washington,31503,Laredo,Texas,0,70,54,Asian
39303,Port Angeles,Washington,28702,Glenwood Springs,Colorado,0,70,89,Asian
39303,Port Angeles,Washington,3003,Jackson,Mississippi,0,70,253,Asian
39303,Port Angeles,Washington,27703,Torrington,Wyoming,0,70,1,Asian
39303,Port Angeles,Washington,35202,Gunnison,Colorado,0,70,6,Asian
39303,Port Angeles,Washington,30802,Lubbock,Texas,0,70,218,Asian
39303,Port Angeles,Washington,3901,Monroe,Louisiana,0,70,89,Asian
39303,Port Angeles,Washington,12600,Wayne,Indiana,0,70,29,Asian
39303,Port Angeles,Washington,26303,Turtle Mountain UT,North Dakota,0,70,0,Asian
39303,Port Angeles,Washington,34302,Worland,Wyoming,0,70,3,Asian
39303,Port Angeles,Washington,6700,Tampa,Florida,0,70,4005,Asian
39303,Port Angeles,Washington,23700,Galesburg,Illinois,0,70,38,Asian
39303,Port Angeles,Washington,31900,Pearland,Texas,0,70,739,Asian
39303,Port Angeles,Washington,11301,Fredericksburg,Virginia,0,70,355,Asian
39303,Port Angeles,Washington,34204,Lewistown,Montana,0,70,3,Asian
39303,Port Angeles,Washington,21501,Minneapolis,Minnesota,0,70,14402,Asian
39303,Port Angeles,Washington,28502,Pueblo,Colorado,0,70,66,Asian
39303,Port Angeles,Washington,21900,Marshalltown,Iowa,0,70,47,Asian
39303,Port Angeles,Washington,18700,Sunbury,Pennsylvania,0,70,69,Asian
39303,Port Angeles,Washington,31102,La Grange,Texas,0,70,8,Asian
39303,Port Angeles,Washington,25104,Heber Springs,Arkansas,0,70,9,Asian
39303,Port Angeles,Washington,36901,Crescent City,California,0,70,71,Asian
39303,Port Angeles,Washington,11600,Detroit,Michigan,0,70,6810,Asian
39303,Port Angeles,Washington,34114,Unalaska,Alaska,0,70,9,Asian
39303,Port Angeles,Washington,16600,Roanoke,Virginia,0,70,311,Asian
39303,Port Angeles,Washington,2400,Richmond,Virginia,0,70,1800,Asian
39303,Port Angeles,Washington,28703,Granby,Colorado,0,70,5,Asian
39303,Port Angeles,Washington,38902,Newport,Oregon,0,70,26,Asian
39303,Port Angeles,Washington,30000,Russellville,Arkansas,0,70,113,Asian
39303,Port Angeles,Washington,31502,Pearsall,Texas,0,70,5,Asian
39303,Port Angeles,Washington,32301,San Angelo,Texas,0,70,82,Asian
39303,Port Angeles,Washington,14300,Columbus,Indiana,0,70,86,Asian
39303,Port Angeles,Washington,10000,Panama City,Florida,0,70,208,Asian
39303,Port Angeles,Washington,35801,Boise City,Idaho,0,70,584,Asian
39303,Port Angeles,Washington,4101,Crossett,Arkansas,0,70,1,Asian
39303,Port Angeles,Washington,36402,Vernal,Utah,0,70,15,Asian
39303,Port Angeles,Washington,28608,Kearney,Nebraska,0,70,12,Asian
39303,Port Angeles,Washington,26601,Milbank,Minnesota,0,70,5,Asian
39303,Port Angeles,Washington,21801,Mason City,Iowa,0,70,30,Asian
39303,Port Angeles,Washington,38100,Yuma,California,0,70,193,Asian
39303,Port Angeles,Washington,17501,Cumberland,Maryland,0,70,37,Asian
39303,Port Angeles,Washington,31004,Liberal,Kansas,0,70,20,Asian
39303,Port Angeles,Washington,31401,Midland,Texas,0,70,173,Asian
39303,Port Angeles,Washington,21004,Rhinelander,Wisconsin,0,70,21,Asian
39303,Port Angeles,Washington,37200,Fresno,California,0,70,9159,Asian
39303,Port Angeles,Washington,11302,Baltimore,Maryland,0,70,5641,Asian
39303,Port Angeles,Washington,8201,Barnwell,South Carolina,0,70,12,Asian
39303,Port Angeles,Washington,34804,Clayton,New Mexico,0,70,3,Asian
39303,Port Angeles,Washington,4001,Magnolia,Arkansas,0,70,14,Asian
39303,Port Angeles,Washington,39000,Yakima,Washington,0,70,167,Asian
39303,Port Angeles,Washington,36404,Rock Springs,Wyoming,0,70,23,Asian
39303,Port Angeles,Washington,27601,Rapid City,South Dakota,0,70,87,Asian
39303,Port Angeles,Washington,8503,Valdosta,Georgia,0,70,132,Asian
39303,Port Angeles,Washington,18900,Williamsport,Pennsylvania,0,70,76,Asian
39303,Port Angeles,Washington,18600,Albany,New York,0,57,8472,Black
39303,Port Angeles,Washington,8900,Macon,Georgia,0,57,20225,Black
39303,Port Angeles,Washington,7700,Lake City,Florida,0,57,3065,Black
39303,Port Angeles,Washington,32603,Seymour,Texas,0,57,8,Black
39303,Port Angeles,Washington,21502,Pine City,Minnesota,0,57,17,Black
39303,Port Angeles,Washington,16702,Morgantown,West Virginia,0,57,854,Black
39303,Port Angeles,Washington,26303,Turtle Mountain UT,North Dakota,0,57,10,Black
39303,Port Angeles,Washington,9003,Dublin,Georgia,0,57,3400,Black
39303,Port Angeles,Washington,5000,Tupelo,Mississippi,0,57,6780,Black
39303,Port Angeles,Washington,28201,Red Oak,Iowa,0,57,29,Black
39303,Port Angeles,Washington,22002,Iowa Falls,Iowa,0,57,17,Black
39303,Port Angeles,Washington,2800,Laurel,Mississippi,0,57,4642,Black
39303,Port Angeles,Washington,401,Winston-Salem,North Carolina,0,57,12006,Black
39303,Port Angeles,Washington,20902,Pittsfield,Massachusetts,0,57,398,Black
39303,Port Angeles,Washington,12800,Washington,Indiana,0,57,87,Black
39303,Port Angeles,Washington,36100,Salt Lake City,Utah,0,57,2701,Black
39303,Port Angeles,Washington,6502,Cleveland,Tennessee,0,57,946,Black
39303,Port Angeles,Washington,36700,Eureka,California,0,57,270,Black
39303,Port Angeles,Washington,34804,Clayton,New Mexico,0,57,5,Black
39303,Port Angeles,Washington,10301,Eufaula,Georgia,0,57,2758,Black
39303,Port Angeles,Washington,34303,Riverton,Wyoming,0,57,26,Black
39303,Port Angeles,Washington,19500,Toms River,New Jersey,0,57,6457,Black
39303,Port Angeles,Washington,22300,Ottumwa,Iowa,0,57,195,Black
39303,Port Angeles,Washington,11301,Fredericksburg,Virginia,0,57,6811,Black
39303,Port Angeles,Washington,5600,Nashville,Tennessee,0,57,34156,Black
39303,Port Angeles,Washington,800,Gastonia,North Carolina,0,57,7871,Black
39303,Port Angeles,Washington,34114,Unalaska,Alaska,0,57,-1,Black
39303,Port Angeles,Washington,4101,Crossett,Arkansas,0,57,465,Black
39303,Port Angeles,Washington,8800,Savannah,Georgia,0,57,20700,Black
39303,Port Angeles,Washington,37700,Santa Rosa,California,0,57,842,Black
39303,Port Angeles,Washington,22200,Cedar Rapids,Iowa,0,57,1443,Black
39303,Port Angeles,Washington,11001,Mobile,Alabama,0,57,22722,Black
39303,Port Angeles,Washington,34403,Helena,Montana,0,57,42,Black
39303,Port Angeles,Washington,28302,Ogallala,Nebraska,0,57,10,Black
39303,Port Angeles,Washington,39000,Yakima,Washington,0,57,271,Black
39303,Port Angeles,Washington,37903,Mammoth Lakes,California,0,57,28,Black
39303,Port Angeles,Washington,29700,Springfield,Missouri,0,57,1390,Black
39303,Port Angeles,Washington,9100,Atlanta,Georgia,1,57,205751,Black
39303,Port Angeles,Washington,21002,Houghton,Michigan,0,57,24,Black
39303,Port Angeles,Washington,18500,Amsterdam,New York,0,57,206,Black
39303,Port Angeles,Washington,16500,Erie,Pennsylvania,0,57,2816,Black
39303,Port Angeles,Washington,5201,New Albany,Mississippi,0,57,1157,Black
39303,Port Angeles,Washington,30402,Tulsa,Oklahoma,0,57,10082,Black
39303,Port Angeles,Washington,5800,Dickson,Tennessee,0,57,839,Black
39303,Port Angeles,Washington,3500,Baton Rouge,Louisiana,0,57,42723,Black
39303,Port Angeles,Washington,10501,Columbus,Mississippi,0,57,5014,Black
39303,Port Angeles,Washington,34604,Lusk,Wyoming,0,57,5,Black
39303,Port Angeles,Washington,36200,Logan,Utah,0,57,72,Black
39303,Port Angeles,Washington,29901,Joplin,Missouri,0,57,598,Black
39303,Port Angeles,Washington,10700,Birmingham,Alabama,0,57,39120,Black
39303,Port Angeles,Washington,3001,Kosciusko,Mississippi,0,57,2625,Black
39303,Port Angeles,Washington,29301,Wichita,Kansas,0,57,5918,Black
39303,Port Angeles,Washington,15500,Steubenville,Ohio,0,57,514,Black
39303,Port Angeles,Washington,6700,Tampa,Florida,0,57,43306,Black
39303,Port Angeles,Washington,26603,East Corson UT,South Dakota,0,57,6,Black
39303,Port Angeles,Washington,24600,Farmington,Missouri,0,57,155,Black
39303,Port Angeles,Washington,30907,Matador,Texas,0,57,4,Black
39303,Port Angeles,Washington,6302,Cookeville,Tennessee,0,57,226,Black
39303,Port Angeles,Washington,1002,Morganton,North Carolina,0,57,648,Black
39303,Port Angeles,Washington,10400,Meridian,Mississippi,0,57,6248,Black
39303,Port Angeles,Washington,900,Charlotte,North Carolina,0,57,60563,Black
39303,Port Angeles,Washington,36403,Soda Springs,Idaho,0,57,7,Black
39303,Port Angeles,Washington,28504,Burlington,Colorado,0,57,12,Black
39303,Port Angeles,Washington,29800,Aurora,Missouri,0,57,154,Black
39303,Port Angeles,Washington,7400,Orlando,Florida,0,57,41649,Black
39303,Port Angeles,Washington,39400,Seattle,Washington,17,57,23933,Black
39303,Port Angeles,Washington,12301,Traverse City,Michigan,0,57,111,Black
39303,Port Angeles,Washington,24801,Jacksonville,Illinois,0,57,240,Black
39303,Port Angeles,Washington,8702,Statesboro,Georgia,0,57,4658,Black
39303,Port Angeles,Washington,32900,Killeen,Texas,0,57,11504,Black
39303,Port Angeles,Washington,24100,Milwaukee,Wisconsin,0,57,33313,Black
39303,Port Angeles,Washington,11403,Sault Ste. Marie,Michigan,0,57,40,Black
39303,Port Angeles,Washington,301,Middlesborough,Tennessee,0,57,99,Black
39303,Port Angeles,Washington,14400,Terre Haute,Indiana,0,57,876,Black
39303,Port Angeles,Washington,28306,North Platte,Nebraska,0,57,50,Black
39303,Port Angeles,Washington,27001,O'Neill,Nebraska,0,57,5,Black
39303,Port Angeles,Washington,2100,Washington,North Carolina,0,57,3126,Black
39303,Port Angeles,Washington,4701,Greenwood,Mississippi,0,57,4578,Black
39303,Port Angeles,Washington,4402,Richmond,Kentucky,0,57,423,Black
39303,Port Angeles,Washington,29006,Hays,Kansas,0,57,60,Black
39303,Port Angeles,Washington,27503,Atlantic,Iowa,0,57,18,Black
39303,Port Angeles,Washington,39100,Kennewick,Washington,0,57,480,Black
39303,Port Angeles,Washington,11304,Washington DC,DC,0,57,147972,Black
39303,Port Angeles,Washington,1301,Bennettsville,South Carolina,0,57,2943,Black
39303,Port Angeles,Washington,8601,Waycross,Georgia,0,57,3144,Black
39303,Port Angeles,Washington,23900,Peoria,Illinois,0,57,4866,Black
39303,Port Angeles,Washington,9302,Toccoa,Georgia,0,57,1689,Black
39303,Port Angeles,Washington,29007,Township 11,Kansas,0,57,9,Black
39303,Port Angeles,Washington,19400,New York,New York,0,57,205834,Black
39303,Port Angeles,Washington,34112,Bethel,Alaska,0,57,7,Black
39303,Port Angeles,Washington,33700,Ardmore,Oklahoma,0,57,532,Black
39303,Port Angeles,Washington,34302,Worland,Wyoming,0,57,9,Black
39303,Port Angeles,Washington,13101,Louisville,Kentucky,0,57,21388,Black
39303,Port Angeles,Washington,9900,Tallahassee,Florida,0,57,16413,Black
39303,Port Angeles,Washington,28002,West Point,Nebraska,0,57,11,Black
39303,Port Angeles,Washington,35701,Twin Falls,Idaho,0,57,62,Black
39303,Port Angeles,Washington,17300,Staunton,Virginia,0,57,1355,Black
39303,Port Angeles,Washington,31303,Kerrville,Texas,0,57,107,Black
39303,Port Angeles,Washington,31001,Garden City,Kansas,0,57,74,Black
39303,Port Angeles,Washington,1201,Franklin,North Carolina,0,57,43,Black
39303,Port Angeles,Washington,26107,Kirksville,Missouri,0,57,34,Black
39303,Port Angeles,Washington,26305,Rugby,North Dakota,0,57,3,Black
39303,Port Angeles,Washington,29403,Bartlesville,Kansas,0,57,522,Black
39303,Port Angeles,Washington,34309,Harlowton,Montana,0,57,4,Black
39303,Port Angeles,Washington,14500,Lafayette,Indiana,0,57,2892,Black
39303,Port Angeles,Washington,31102,La Grange,Texas,0,57,407,Black
39303,Port Angeles,Washington,3400,Houma,Louisiana,0,57,7470,Black
39303,Port Angeles,Washington,28607,McCook,Nebraska,0,57,5,Black
39303,Port Angeles,Washington,31403,Fort Stockton,Texas,0,57,14,Black
39303,Port Angeles,Washington,4002,Shreveport,Louisiana,0,57,25809,Black
39303,Port Angeles,Washington,24000,Kenosha,Wisconsin,0,57,5461,Black
39303,Port Angeles,Washington,13200,Owensboro,Kentucky,0,57,704,Black
39303,Port Angeles,Washington,5402,Glasgow,Kentucky,0,57,337,Black
39303,Port Angeles,Washington,32604,Vernon,Texas,0,57,137,Black
39303,Port Angeles,Washington,37602,Winnemucca,Nevada,0,57,16,Black
39303,Port Angeles,Washington,31503,Laredo,Texas,0,57,66,Black
39303,Port Angeles,Washington,38300,Los Angeles,California,1,57,141537,Black
39303,Port Angeles,Washington,8701,Hinesville,Georgia,0,57,5786,Black
39303,Port Angeles,Washington,3202,Natchez,Mississippi,0,57,3184,Black
39303,Port Angeles,Washington,8402,Washington,Georgia,0,57,1381,Black
39303,Port Angeles,Washington,9301,Winder,Georgia,0,57,5909,Black
39303,Port Angeles,Washington,10200,Albany,Georgia,0,57,10479,Black
39303,Port Angeles,Washington,5401,Bowling Green,Kentucky,0,57,1855,Black
39303,Port Angeles,Washington,6501,Ellijay,Georgia,0,57,39,Black
39303,Port Angeles,Washington,31007,Dumas,Texas,0,57,36,Black
39303,Port Angeles,Washington,37200,Fresno,California,0,57,7029,Black
39303,Port Angeles,Washington,13102,Madison,Indiana,0,57,82,Black
39303,Port Angeles,Washington,7500,Deltona,Florida,0,57,8479,Black
39303,Port Angeles,Washington,32502,Childress,Texas,0,57,45,Black
39303,Port Angeles,Washington,9400,Gainesville,Georgia,0,57,2388,Black
39303,Port Angeles,Washington,30401,Stillwater,Oklahoma,0,57,369,Black
39303,Port Angeles,Washington,26406,Wolf Point,Montana,0,57,3,Black
39303,Port Angeles,Washington,20700,Keene,New Hampshire,0,57,86,Black
39303,Port Angeles,Washington,2500,Newport News,Virginia,0,57,24218,Black
39303,Port Angeles,Washington,601,North Wilkesboro,North Carolina,0,57,287,Black
39303,Port Angeles,Washington,38601,Spokane,Washington,1,57,1162,Black
39303,Port Angeles,Washington,1600,Wilson,North Carolina,0,57,11000,Black
39303,Port Angeles,Washington,8201,Barnwell,South Carolina,0,57,3452,Black
39303,Port Angeles,Washington,38801,Portland,Oregon,4,57,7318,Black
39303,Port Angeles,Washington,1701,Raleigh,North Carolina,1,57,50886,Black
39303,Port Angeles,Washington,4502,Hazard,Kentucky,0,57,122,Black
39303,Port Angeles,Washington,11303,Colonial Beach,Virginia,0,57,1705,Black
39303,Port Angeles,Washington,21004,Rhinelander,Wisconsin,0,57,26,Black
39303,Port Angeles,Washington,37902,Reno,Nevada,0,57,12,Black
39303,Port Angeles,Washington,12001,Big Rapids,Michigan,0,57,220,Black
39303,Port Angeles,Washington,30801,Hobbs,New Mexico,0,57,348,Black
39303,Port Angeles,Washington,8000,Sumter,South Carolina,0,57,10356,Black
39303,Port Angeles,Washington,27703,Torrington,Wyoming,0,57,21,Black
39303,Port Angeles,Washington,4103,El Dorado,Arkansas,0,57,3005,Black
39303,Port Angeles,Washington,28101,Lincoln,Nebraska,0,57,1292,Black
39303,Port Angeles,Washington,4702,Clarksdale,Mississippi,0,57,7575,Black
39303,Port Angeles,Washington,1302,Florence,South Carolina,0,57,22350,Black
39303,Port Angeles,Washington,6000,Huntsville,Alabama,0,57,14957,Black
39303,Port Angeles,Washington,13700,Concord,Indiana,0,57,1812,Black
39303,Port Angeles,Washington,29008,Center,Kansas,0,57,3,Black
39303,Port Angeles,Washington,3600,Alexandria,Louisiana,0,57,6526,Black
39303,Port Angeles,Washington,24802,Springfield,Illinois,0,57,3306,Black
39303,Port Angeles,Washington,11203,Big Stone Gap,Virginia,0,57,110,Black
39303,Port Angeles,Washington,37000,Modesto,California,0,57,2473,Black
39303,Port Angeles,Washington,1500,Wilmington,North Carolina,0,57,8091,Black
39303,Port Angeles,Washington,27010,Miller,South Dakota,0,57,1,Black
39303,Port Angeles,Washington,27501,Des Moines,Iowa,0,57,3622,Black
39303,Port Angeles,Washington,6800,Lakeland,Florida,0,57,11425,Black
39303,Port Angeles,Washington,8100,Columbia,South Carolina,0,57,38163,Black
39303,Port Angeles,Washington,1001,Boone,North Carolina,0,57,148,Black
39303,Port Angeles,Washington,11401,Marquette,Michigan,0,57,85,Black
39303,Port Angeles,Washington,23500,Decatur,Illinois,0,57,5601,Black
39303,Port Angeles,Washington,26902,Little Falls,Minnesota,0,57,49,Black
39303,Port Angeles,Washington,24500,Rolla,Missouri,0,57,735,Black
39303,Port Angeles,Washington,29004,Great Bend,Kansas,0,57,65,Black
39303,Port Angeles,Washington,24702,Mexico,Missouri,0,57,143,Black
39303,Port Angeles,Washington,16200,Altoona,Pennsylvania,0,57,812,Black
39303,Port Angeles,Washington,2400,Richmond,Virginia,1,57,43741,Black
39303,Port Angeles,Washington,34108,Kodiak,Alaska,0,57,17,Black
39303,Port Angeles,Washington,28304,Valentine,Nebraska,0,57,2,Black
39303,Port Angeles,Washington,29102,Superior,Nebraska,0,57,9,Black
39303,Port Angeles,Washington,302,Knoxville,Tennessee,0,57,5697,Black
39303,Port Angeles,Washington,4501,West Liberty,Kentucky,0,57,16,Black
39303,Port Angeles,Washington,32303,Junction,Texas,0,57,6,Black
39303,Port Angeles,Washington,7100,Port St. Lucie,Florida,0,57,26714,Black
39303,Port Angeles,Washington,24701,St. Louis,Missouri,0,57,61026,Black
39303,Port Angeles,Washington,17501,Cumberland,Maryland,0,57,315,Black
39303,Port Angeles,Washington,22500,Oshkosh,Wisconsin,0,57,1115,Black
39303,Port Angeles,Washington,20401,Providence,Rhode Island,0,57,6788,Black
39303,Port Angeles,Washington,9600,LaGrange,Georgia,0,57,13802,Black
39303,Port Angeles,Washington,7600,Jacksonville,Florida,0,57,41298,Black
39303,Port Angeles,Washington,34902,Socorro,New Mexico,0,57,21,Black
39303,Port Angeles,Washington,38602,Colville,Washington,0,57,33,Black
39303,Port Angeles,Washington,25401,Paducah,Kentucky,0,57,985,Black
39303,Port Angeles,Washington,13800,Wayne,Indiana,0,57,138,Black
39303,Port Angeles,Washington,12901,Lexington-Fayette,Kentucky,0,57,6953,Black
39303,Port Angeles,Washington,26002,Duluth,Minnesota,0,57,546,Black
39303,Port Angeles,Washington,25101,Mountain Home,Arkansas,0,57,30,Black
39303,Port Angeles,Washington,4302,Searcy,Arkansas,0,57,890,Black
39303,Port Angeles,Washington,21301,Mankato,Minnesota,0,57,281,Black
39303,Port Angeles,Washington,36302,Salmon,Idaho,0,57,2,Black
39303,Port Angeles,Washington,23200,Dubuque,Iowa,0,57,574,Black
39303,Port Angeles,Washington,34601,Gillette,Wyoming,0,57,47,Black
39303,Port Angeles,Washington,32701,Brownwood,Texas,0,57,153,Black
39303,Port Angeles,Washington,18400,Plattsburgh,New York,0,57,197,Black
39303,Port Angeles,Washington,21900,Marshalltown,Iowa,0,57,131,Black
39303,Port Angeles,Washington,20002,Calais,Maine,0,57,10,Black
39303,Port Angeles,Washington,28606,Wano,Kansas,0,57,3,Black
39303,Port Angeles,Washington,23801,Davenport,Illinois,0,57,3199,Black
39303,Port Angeles,Washington,29302,Newton,Kansas,0,57,111,Black
39303,Port Angeles,Washington,21701,Rochester,Minnesota,0,57,541,Black
39303,Port Angeles,Washington,26408,Glasgow,Montana,0,57,4,Black
39303,Port Angeles,Washington,19700,Philadelphia,Pennsylvania,0,57,131843,Black
39303,Port Angeles,Washington,27604,Murdo,South Dakota,0,57,3,Black
39303,Port Angeles,Washington,31201,Austin,Texas,0,57,17869,Black
39303,Port Angeles,Washington,3800,Lafayette,Louisiana,0,57,21114,Black
39303,Port Angeles,Washington,21702,Austin,Minnesota,0,57,91,Black
39303,Port Angeles,Washington,26412,Williston,North Dakota,0,57,124,Black
39303,Port Angeles,Washington,13900,Center,Indiana,0,57,857,Black
39303,Port Angeles,Washington,4401,London,Kentucky,0,57,126,Black
39303,Port Angeles,Washington,15300,Parkersburg,West Virginia,0,57,245,Black
39303,Port Angeles,Washington,18202,St. Marys,Pennsylvania,0,57,13,Black
39303,Port Angeles,Washington,35901,St. George,Utah,0,57,142,Black
39303,Port Angeles,Washington,8602,Brunswick,Georgia,0,57,2860,Black
39303,Port Angeles,Washington,27006,Mitchell,South Dakota,0,57,43,Black
39303,Port Angeles,Washington,34202,Shelby,Montana,0,57,7,Black
39303,Port Angeles,Washington,21202,Redwood Falls,Minnesota,0,57,13,Black
39303,Port Angeles,Washington,14900,Gary,Indiana,0,57,12889,Black
39303,Port Angeles,Washington,23000,Monroe,Wisconsin,0,57,99,Black
39303,Port Angeles,Washington,26104,Trenton,Missouri,0,57,5,Black
39303,Port Angeles,Washington,19200,Harrisburg,Pennsylvania,0,57,9816,Black
39303,Port Angeles,Washington,29103,Beloit,Kansas,0,57,1,Black
39303,Port Angeles,Washington,20003,Presque Isle,Maine,0,57,45,Black
39303,Port Angeles,Washington,34103,Valdez,Alaska,0,57,9,Black
39303,Port Angeles,Washington,24900,Edwardsville,Illinois,0,57,3367,Black
39303,Port Angeles,Washington,22700,Wausau,Wisconsin,0,57,344,Black
39303,Port Angeles,Washington,35202,Gunnison,Colorado,0,57,23,Black
39303,Port Angeles,Washington,20500,Boston,Massachusetts,0,57,31484,Black
39303,Port Angeles,Washington,28800,Fort Collins,Colorado,0,57,750,Black
39303,Port Angeles,Washington,12600,Wayne,Indiana,0,57,385,Black
39303,Port Angeles,Washington,17700,Syracuse,New York,0,57,7701,Black
39303,Port Angeles,Washington,20403,Oak Bluffs,Massachusetts,0,57,26,Black
39303,Port Angeles,Washington,12100,Kalamazoo,Michigan,0,57,5716,Black
39303,Port Angeles,Washington,3201,Jena,Louisiana,0,57,547,Black
39303,Port Angeles,Washington,18201,Olean,New York,0,57,185,Black
39303,Port Angeles,Washington,34109,Juneau,Alaska,0,57,54,Black
39303,Port Angeles,Washington,14000,Muncie,Indiana,0,57,2602,Black
39303,Port Angeles,Washington,5300,West Memphis,Arkansas,0,57,6390,Black
39303,Port Angeles,Washington,11700,Lansing,Michigan,0,57,4942,Black
39303,Port Angeles,Washington,11402,Marinette,Michigan,0,57,60,Black
39303,Port Angeles,Washington,2300,Lynchburg,Virginia,0,57,5144,Black
39303,Port Angeles,Washington,4901,Jackson,Tennessee,0,57,6828,Black
39303,Port Angeles,Washington,28608,Kearney,Nebraska,0,57,70,Black
39303,Port Angeles,Washington,16802,Summersville,West Virginia,0,57,32,Black
39303,Port Angeles,Washington,18800,Scranton,Pennsylvania,0,57,4470,Black
39303,Port Angeles,Washington,18900,Williamsport,Pennsylvania,0,57,774,Black
39303,Port Angeles,Washington,25104,Heber Springs,Arkansas,0,57,59,Black
39303,Port Angeles,Washington,9800,Auburn,Alabama,0,57,6913,Black
39303,Port Angeles,Washington,19800,Wilmington,Delaware,0,57,14928,Black
39303,Port Angeles,Washington,39303,Port Angeles,Washington,24,57,74,Black
39303,Port Angeles,Washington,15900,Columbus,Ohio,0,57,32930,Black
39303,Port Angeles,Washington,21400,St. Cloud,Minnesota,0,57,558,Black
39303,Port Angeles,Washington,17000,Pikeville,Kentucky,0,57,108,Black
39303,Port Angeles,Washington,18000,Buffalo,New York,0,57,30349,Black
39303,Port Angeles,Washington,22602,Shawano,Wisconsin,0,57,19,Black
39303,Port Angeles,Washington,30605,Van Horn,Texas,0,57,3,Black
39303,Port Angeles,Washington,10101,Bainbridge,Georgia,0,57,1694,Black
39303,Port Angeles,Washington,25800,Blytheville,Arkansas,0,57,2762,Black
39303,Port Angeles,Washington,34504,Missoula,Montana,0,57,106,Black
39303,Port Angeles,Washington,8202,Charleston,South Carolina,0,57,25925,Black
39303,Port Angeles,Washington,25701,Cape Girardeau,Missouri,0,57,2173,Black
39303,Port Angeles,Washington,31501,Crystal City,Texas,0,57,21,Black
39303,Port Angeles,Washington,34115,Fairbanks,Alaska,0,57,786,Black
39303,Port Angeles,Washington,2900,Hattiesburg,Mississippi,0,57,7762,Black
39303,Port Angeles,Washington,25200,Henderson,Kentucky,0,57,1025,Black
39303,Port Angeles,Washington,21802,Decorah,Iowa,0,57,101,Black
39303,Port Angeles,Washington,29001,Pratt,Kansas,0,57,14,Black
39303,Port Angeles,Washington,12200,Grand Rapids,Michigan,0,57,11346,Black
39303,Port Angeles,Washington,26201,Bismarck,North Dakota,0,57,212,Black
39303,Port Angeles,Washington,16701,Elkins,West Virginia,0,57,43,Black
39303,Port Angeles,Washington,32501,Abilene,Texas,0,57,1362,Black
39303,Port Angeles,Washington,21801,Mason City,Iowa,0,57,147,Black
39303,Port Angeles,Washington,34402,Bozeman,Montana,0,57,97,Black
39303,Port Angeles,Washington,21201,Hutchinson,Minnesota,0,57,60,Black
39303,Port Angeles,Washington,34111,Ketchikan,Alaska,0,57,14,Black
39303,Port Angeles,Washington,34101,Sand Point,Alaska,0,57,3,Black
39303,Port Angeles,Washington,26703,Thief River Falls,Minnesota,0,57,28,Black
39303,Port Angeles,Washington,9200,Griffin,Georgia,0,57,5040,Black
39303,Port Angeles,Washington,28602,Norton,Kansas,0,57,3,Black
39303,Port Angeles,Washington,23802,Clinton,Iowa,0,57,254,Black
