,Label,Total,Enrolled in school,"Enrolled in nursery school, preschool",Enrolled in kindergarten,Enrolled in grade 1 to 4,Enrolled in grade 5 to 8,Enrolled in grade 9 to 12,"Enrolled in college, undergraduate years",Graduate or professional school,Not enrolled in school,Educational ratio
523,"Cass County, North Dakota",164245,49664,2459,1357,8104,7939,7816,19327,2662,114581,0.30237754573959635
524,"Grand Forks County, North Dakota",67455,21180,677,1092,2789,2250,2953,9865,1554,46275,0.3139871025127863
525,"Ward County, North Dakota",67091,17184,744,650,4122,2745,2631,5454,838,49907,0.2561297342415525
526,"Allen County, Ohio",100400,28106,1982,1325,5036,5440,6225,6797,1301,72294,0.2799402390438247
527,"Ashtabula County, Ohio",95655,19730,933,1046,4538,5536,4965,2343,369,75925,0.2062620877110449
528,"Athens County, Ohio",64697,28115,836,815,1586,2539,2270,17076,2993,36582,0.43456419926735396
529,"Belmont County, Ohio",67499,13924,1192,138,3136,3142,3749,2164,403,53575,0.20628453754870443
530,"Butler County, Ohio",362808,103987,4901,5164,19786,23003,20583,26851,3699,258821,0.28661716389936276
531,"Clark County, Ohio",131659,33066,1756,1577,7593,7439,6909,6841,951,98593,0.2511488010694294
532,"Clermont County, Ohio",196264,49695,2211,3546,10259,12007,11308,8248,2116,146569,0.2532048669139526
533,"Columbiana County, Ohio",102168,21127,1871,1561,5376,3997,5027,3104,191,81041,0.20678686085662829
534,"Cuyahoga County, Ohio",1213798,304091,18689,16137,54014,62728,66515,65037,20971,909707,0.25052850639068447
535,"Delaware County, Ohio",187272,58526,4547,2328,13430,13960,12545,8537,3179,128746,0.3125186893929685
536,"Erie County, Ohio",73408,17156,1799,942,4428,2473,4120,2802,592,56252,0.23370749782040104
537,"Fairfield County, Ohio",145951,37550,1431,2273,7972,8571,8984,6519,1800,108401,0.2572781275907668
538,"Franklin County, Ohio",1196824,337676,18383,17370,64263,60613,62305,91704,23038,859148,0.282143406215116
539,"Geauga County, Ohio",91449,20455,1455,577,5169,5462,4878,2258,656,70994,0.223676584763092
540,"Greene County, Ohio",159228,47117,2959,2038,7964,7904,7191,15431,3630,112111,0.2959090109779687
541,"Hamilton County, Ohio",777606,210147,15722,8518,39624,43170,43655,47262,12196,567459,0.27024868635272875
542,"Hancock County, Ohio",73303,18518,883,1071,3658,4034,3809,3988,1075,54785,0.2526226757431483
543,"Jefferson County, Ohio",65146,14450,544,595,3068,3334,2764,3765,380,50696,0.22180947410431953
544,"Lake County, Ohio",222777,50886,3257,2554,11135,11261,11625,8707,2347,171891,0.22841675756473961
545,"Licking County, Ohio",164136,43524,2375,1966,8882,10014,9704,9454,1129,120612,0.2651703465418921
546,"Lorain County, Ohio",295330,77972,5686,2498,15262,15441,17072,18927,3086,217358,0.2640165238885315
547,"Lucas County, Ohio",418103,110819,6401,6122,22849,21832,22687,22982,7946,307284,0.2650519130453501
548,"Mahoning County, Ohio",225019,52257,3229,2497,10436,11875,12037,10276,1907,172762,0.23223372248565677
549,"Marion County, Ohio",62847,13951,875,567,3211,2974,3153,3130,41,48896,0.22198354734513978
550,"Medina County, Ohio",171067,43179,1953,1435,9084,10801,11435,6658,1813,127888,0.25240987449361946
551,"Miami County, Ohio",99822,23898,1291,1777,5181,5356,5665,3808,820,75924,0.23940614293442328
552,"Montgomery County, Ohio",512530,132209,8755,5657,27107,25188,27820,30044,7638,380321,0.2579536807601506
553,"Muskingum County, Ohio",83157,20312,1493,1426,4399,4755,4263,3466,510,62845,0.24426085597123515
554,"Portage County, Ohio",157715,45731,1707,1831,5270,7417,10127,15880,3499,111984,0.28995973750118886
555,"Richland County, Ohio",118232,27386,1545,1267,6226,6233,6767,4753,595,90846,0.23162933892685567
556,"Ross County, Ohio",75460,17853,938,678,4149,3752,5267,2581,488,57607,0.23658892128279885
557,"Scioto County, Ohio",74619,17784,1396,1257,3818,3556,3863,3672,222,56835,0.2383307200578941
558,"Stark County, Ohio",362489,90377,4862,3633,17013,21029,20966,20589,2285,272112,0.24932342774539365
559,"Summit County, Ohio",523925,132393,8309,5603,26279,25835,28772,29619,7976,391532,0.2526945650617932
560,"Trumbull County, Ohio",197107,41860,1774,1756,9190,9949,10897,7100,1194,155247,0.21237196040729148
561,"Tuscarawas County, Ohio",89213,18554,741,942,5038,3911,4256,2716,950,70659,0.20797417416744196
562,"Warren County, Ohio",217113,63760,4974,3427,12119,14898,15179,10730,2433,153353,0.29367195884170916
563,"Wayne County, Ohio",111732,27798,1834,1499,6212,5500,5853,5254,1646,83934,0.24879175169154763
564,"Wood County, Ohio",125530,40876,1754,1221,6672,6703,5814,16062,2650,84654,0.325627340078069
565,"Canadian County, Oklahoma",128128,39537,2341,2304,8678,7516,9108,8548,1042,88591,0.30857423826173824
566,"Cleveland County, Oklahoma",265864,85811,4400,3735,13949,13249,14126,29157,7195,180053,0.32276276592543557
567,"Comanche County, Oklahoma",118537,33561,2085,1272,7462,6948,6680,7842,1272,84976,0.2831267874165872
568,"Creek County, Oklahoma",68029,15770,926,726,3298,4493,4482,1581,264,52259,0.23181290332064267
569,"Muskogee County, Oklahoma",67238,16945,1344,1280,3567,3827,3841,2667,419,50293,0.2520152294833279
570,"Oklahoma County, Oklahoma",740406,206291,15382,10013,47135,41829,36784,43824,11324,534115,0.27861875781665735
571,"Payne County, Oklahoma",78636,31939,723,586,3017,5076,3057,16954,2526,46697,0.40616257185004323
572,"Pottawatomie County, Oklahoma",68965,18046,1049,960,4192,3806,4213,3381,445,50919,0.2616689625172189
573,"Rogers County, Oklahoma",88169,23489,1781,944,4939,5148,5757,4125,795,64680,0.26640882849981284
574,"Tulsa County, Oklahoma",611293,164893,13611,10552,36864,33712,34010,30726,5418,446400,0.26974462328212495
575,"Wagoner County, Oklahoma",73959,19658,1070,1367,4235,4463,4835,3041,647,54301,0.26579591395232494
576,"Benton County, Oregon",85317,32759,855,1382,2465,2806,4204,16607,4440,52558,0.38396802512981
577,"Clackamas County, Oregon",388920,96569,5570,5090,20085,20085,21372,19750,4617,292351,0.24830042168055128
578,"Deschutes County, Oregon",170724,38929,2634,1293,9277,8656,8173,7038,1858,131795,0.228023007895785
579,"Douglas County, Oregon",104015,19397,825,848,5282,4564,4179,3168,531,84618,0.18648271883862905
580,"Jackson County, Oregon",205674,43954,1532,1865,10044,10195,10568,8598,1152,161720,0.2137071287571594
581,"Josephine County, Oregon",82314,16203,594,555,3460,3641,4747,2524,682,66111,0.19684379327939355
582,"Klamath County, Oregon",63876,15515,1081,629,3321,2723,3238,4154,369,48361,0.24289247917840817
583,"Lane County, Oregon",351842,90032,5209,3282,15432,14930,17152,29713,4314,261810,0.2558875859050369
584,"Linn County, Oregon",116564,28325,1874,1287,6947,5413,6914,5179,711,88239,0.24299955389314024
585,"Marion County, Oregon",318336,84944,4314,4296,17995,19652,19429,16656,2602,233392,0.266837555287495
586,"Multnomah County, Oregon",762869,181004,13401,8166,37320,27051,32884,47167,15015,581865,0.23726747318346925
587,"Polk County, Oregon",76535,21702,873,1451,4628,3496,3716,6891,647,54833,0.2835565427582152
588,"Umatilla County, Oregon",72914,18266,810,1219,3518,4510,4962,3004,243,54648,0.25051430452313683
589,"Washington County, Oregon",554060,146196,11078,8773,30312,28817,32611,27427,7178,407864,0.2638631195177418
590,"Yamhill County, Oregon",100089,25857,973,1218,4953,5538,6517,5851,807,74232,0.25834007733117526
591,"Adams County, Pennsylvania",99414,22981,1128,810,5228,4324,5830,4922,739,76433,0.23116462470074636
592,"Allegheny County, Pennsylvania",1191085,282979,16683,13236,52643,48003,53357,73828,25229,908106,0.23758086114760912
593,"Armstrong County, Pennsylvania",65054,12339,1049,545,2942,2670,3140,1732,261,52715,0.18967319457681311
594,"Beaver County, Pennsylvania",163758,34156,2145,2436,6947,7112,8060,6349,1107,129602,0.208576069566067
595,"Berks County, Pennsylvania",402028,102885,6373,4352,22303,19560,22932,23813,3552,299143,0.25591501089476354
596,"Blair County, Pennsylvania",122316,26812,1885,2065,5743,4957,6392,5215,555,95504,0.2192027208214788
597,"Bucks County, Pennsylvania",608233,147874,8724,6332,28999,31112,36155,29696,6856,460359,0.24312064619972937
598,"Butler County, Pennsylvania",181160,42688,2525,2013,9471,8606,9524,9548,1001,138472,0.23563700596158094
599,"Cambria County, Pennsylvania",132667,31139,2001,863,5918,5705,6847,8590,1215,101528,0.23471549066459632
600,"Carbon County, Pennsylvania",62420,12769,1176,773,3491,2166,3363,1509,291,49651,0.20456584428067928
601,"Centre County, Pennsylvania",155982,57164,1242,1179,4669,5992,5141,31448,7493,98818,0.3664781833801336
602,"Chester County, Pennsylvania",499122,136500,9591,5115,27060,29859,29517,28078,7280,362622,0.27348023128613846
603,"Clearfield County, Pennsylvania",78923,14007,823,276,3851,3679,3568,1540,270,64916,0.17747678116645338
604,"Columbia County, Pennsylvania",65332,17896,637,589,2443,3450,2554,7633,590,47436,0.2739239576317884
605,"Crawford County, Pennsylvania",83953,18549,833,1036,3731,4282,3891,4149,627,65404,0.2209450525889486
606,"Cumberland County, Pennsylvania",239100,57867,3266,3235,10837,10573,12421,14785,2750,181233,0.24202007528230865
607,"Dauphin County, Pennsylvania",262845,62609,3268,3227,13083,14409,13913,11780,2929,200236,0.23819741672849018
608,"Delaware County, Pennsylvania",542360,146797,9836,7207,28126,26605,29605,38433,6985,395563,0.2706633970056789
609,"Erie County, Pennsylvania",267801,69903,4620,3001,13416,13342,14554,17303,3667,197898,0.2610259110309521
610,"Fayette County, Pennsylvania",129443,25031,1916,1855,4948,5810,6906,2679,917,104412,0.1933746900180002
611,"Franklin County, Pennsylvania",148806,33875,1377,2253,8127,7753,8105,4948,1312,114931,0.22764539064285041
612,"Indiana County, Pennsylvania",84472,24822,1489,613,3509,3197,3658,11638,718,59650,0.29384884932285255
613,"Lackawanna County, Pennsylvania",205605,48172,3352,1980,9256,10506,8924,11640,2514,157433,0.23429391308577127
614,"Lancaster County, Pennsylvania",514557,124673,7313,5241,27565,29206,27174,23566,4608,389884,0.24229191323798918
615,"Lawrence County, Pennsylvania",85053,18123,767,1249,3656,3731,4781,3302,637,66930,0.2130789037423724
616,"Lebanon County, Pennsylvania",132737,29506,1634,1245,7968,6759,6039,4861,1000,103231,0.22228918839509706
617,"Lehigh County, Pennsylvania",348823,88400,5176,5193,18418,17851,19545,19665,2552,260423,0.25342365612359274
618,"Luzerne County, Pennsylvania",309618,70038,3987,2864,12389,14446,17190,16087,3075,239580,0.22620777861752223
619,"Lycoming County, Pennsylvania",111524,23716,1461,822,4995,5076,5549,5260,553,87808,0.2126537785588752
620,"Mercer County, Pennsylvania",110812,24540,1062,1492,3486,6141,5970,5928,461,86272,0.22145615998267335
621,"Monroe County, Pennsylvania",162398,42600,1311,2102,8365,8538,10515,9773,1996,119798,0.2623185014593776
622,"Montgomery County, Pennsylvania",792652,203356,16845,9054,41029,41383,42554,40368,12123,589296,0.256551424837129
623,"Northampton County, Pennsylvania",291937,71583,2984,3868,13210,13638,15542,19203,3138,220354,0.24520016304887698
624,"Northumberland County, Pennsylvania",90818,15709,1250,1264,3433,3033,3758,2417,554,75109,0.17297231826289944
625,"Philadelphia County, Pennsylvania",1502387,402440,28116,17832,71392,71334,73354,101809,38603,1099947,0.2678670675398549
626,"Schuylkill County, Pennsylvania",140660,29905,1453,1402,7674,5973,7464,4873,1066,110755,0.21260486278970567
627,"Somerset County, Pennsylvania",73226,12824,596,607,3066,3050,3410,1792,303,60402,0.17512905252232813
628,"Washington County, Pennsylvania",202506,44283,3463,2321,10633,7562,9224,9747,1333,158223,0.21867500222215638
629,"Westmoreland County, Pennsylvania",347554,72286,4082,3099,15314,15470,16285,15347,2689,275268,0.20798494622418387
630,"York County, Pennsylvania",427837,99971,6001,5899,23955,21023,22571,16714,3808,327866,0.2336660924604464
631,"Kent County, Rhode Island",160663,35858,2166,2332,6373,8190,7131,7683,1983,124805,0.22318766610856264
632,"Newport County, Rhode Island",80739,20228,1348,1207,4066,2946,3006,6546,1109,60511,0.2505356766866075
633,"Providence County, Rhode Island",610175,158334,7067,7355,28904,28080,28508,47024,11396,451841,0.2594894907198754
634,"Washington County, Rhode Island",123668,33789,1885,1250,5733,5037,5471,13002,1411,89879,0.2732234692887408
635,"Aiken County, South Carolina",159654,37419,1240,2207,9477,7706,9201,6129,1459,122235,0.23437558720733587
636,"Anderson County, South Carolina",188175,46207,2450,3136,10207,9638,10605,9008,1163,141968,0.24555334130463663
637,"Beaufort County, South Carolina",174651,38088,3838,2686,7750,7376,7570,7353,1515,136563,0.21808062936942818
638,"Berkeley County, South Carolina",194676,49704,2183,3032,12017,11346,9066,10105,1955,144972,0.25531652591999016
639,"Charleston County, South Carolina",375028,91140,5959,5464,17965,14158,17745,23446,6403,283888,0.24302185436820717
640,"Darlington County, South Carolina",64527,15561,218,1504,2813,3865,2477,4516,168,48966,0.24115486540517922
641,"Dorchester County, South Carolina",147023,40920,2200,2143,8350,9098,11085,6256,1788,106103,0.27832379967760146
642,"Florence County, South Carolina",133169,34592,791,3584,8152,6978,6741,6931,1415,98577,0.25976015439028605
643,"Greenville County, South Carolina",472401,120365,5074,8266,25360,26836,25595,24111,5123,352036,0.25479412617670155
644,"Greenwood County, South Carolina",67690,18167,843,736,3960,3238,4143,4410,837,49523,0.26838528586201804
645,"Horry County, South Carolina",300773,65156,3168,4166,13450,12668,13752,15763,2189,235617,0.21662848726448186
646,"Lancaster County, South Carolina",82737,18624,1113,1368,4137,3918,4882,2229,977,64113,0.22509880706334529
647,"Laurens County, South Carolina",64219,15300,483,1277,2260,3905,3323,3776,276,48919,0.23824724769927902
648,"Lexington County, South Carolina",271666,68828,3085,4474,14126,15582,15399,12522,3640,202838,0.2533552229576024
649,"Oconee County, South Carolina",73421,15661,659,902,3735,3396,3327,3031,611,57760,0.21330409555849145
650,"Orangeburg County, South Carolina",85758,24493,966,1290,5367,3692,4504,6584,2090,61265,0.28560600760278926
651,"Pickens County, South Carolina",118240,38267,637,1470,6124,4503,5112,17868,2553,79973,0.3236383626522327
652,"Richland County, South Carolina",392643,124249,6074,4429,20351,18369,24530,40951,9545,268394,0.31644267184185126
653,"Spartanburg County, South Carolina",286064,75066,4120,6124,14695,15859,16185,15180,2903,210998,0.2624098103920801
654,"Sumter County, South Carolina",102785,26820,1108,1389,6677,5229,5247,6496,674,75965,0.2609330155178285
655,"York County, South Carolina",243619,65473,3759,2679,13835,16137,14668,12496,1899,178146,0.2687516162532479
656,"Minnehaha County, South Dakota",177118,43381,2207,2654,9891,10088,8528,8281,1732,133737,0.24492711073973283
657,"Pennington County, South Dakota",104531,27042,1843,2223,5322,4253,5323,6559,1519,77489,0.2586983765581502
658,"Anderson County, Tennessee",73449,15717,772,710,4126,3613,3047,3027,422,57732,0.21398521423028224
659,"Blount County, Tennessee",122760,27103,1629,1661,5793,5917,6896,4873,334,95657,0.2207803844900619
660,"Bradley County, Tennessee",100262,26604,1273,1211,5384,5321,6252,6125,1038,73658,0.265344796632822
661,"Davidson County, Tennessee",647084,157751,8249,8331,31858,29012,27238,39727,13336,489333,0.24378751444943778
662,"Greene County, Tennessee",66301,14263,509,174,2935,3534,3400,3295,416,52038,0.215124960407837
663,"Hamilton County, Tennessee",341782,80717,5037,2772,15428,18245,15128,20764,3343,261065,0.23616515790767215
664,"Knox County, Tennessee",437586,116549,6640,6054,23134,19636,20563,32905,7617,321037,0.2663453583981206
665,"Madison County, Tennessee",93680,24439,969,1193,4691,4897,5296,6820,573,69241,0.26087745516652433
666,"Maury County, Tennessee",84191,19728,945,1396,4714,3886,4048,4102,637,64463,0.2343243339549358
667,"Montgomery County, Tennessee",184200,57634,3445,3350,11613,10945,8875,16146,3260,126566,0.31288816503800215
668,"Putnam County, Tennessee",72183,18493,920,672,3277,2830,2858,7146,790,53690,0.2561960572433953
669,"Robertson County, Tennessee",66234,16456,946,603,3682,5137,3579,2282,227,49778,0.2484524564423106
670,"Rutherford County, Tennessee",287374,84497,4536,3684,17405,17160,16295,21471,3946,202877,0.2940314711838928
671,"Sevier County, Tennessee",92694,18369,1028,1246,4074,4239,4286,3104,392,74325,0.1981681662243511
672,"Shelby County, Tennessee",898720,243483,15177,11377,49577,51827,52362,51246,11917,655237,0.2709219779241588
673,"Sullivan County, Tennessee",151910,32602,991,1456,5892,8013,7834,7503,913,119308,0.21461391613455336
674,"Sumner County, Tennessee",170416,43960,2464,2063,9259,10633,9902,7136,2503,126456,0.2579569993427847
675,"Washington County, Tennessee",122104,31912,1534,1289,5665,5455,5827,10304,1838,90192,0.2613509794928913
676,"Williamson County, Tennessee",205131,61361,4764,3831,14676,13214,15433,7404,2039,143770,0.29913079934285897
677,"Wilson County, Tennessee",123811,33195,2491,1620,7238,7717,6341,6435,1353,90616,0.26811026483915
678,"Angelina County, Texas",84581,21987,1283,2438,5435,4515,4612,3600,104,62594,0.2599519986758255
679,"Bastrop County, Texas",78348,23110,263,848,5779,6995,5495,3236,494,55238,0.29496604890999134
680,"Bell County, Texas",318272,96728,6629,6846,20890,17531,18198,22229,4405,221544,0.3039161471948522
681,"Bexar County, Texas",1811173,529403,28772,30263,115703,105802,109696,118081,21086,1281770,0.2922984165510418
682,"Bowie County, Texas",88841,22219,1082,1445,4809,5647,4741,4006,489,66622,0.2500984905617902
683,"Brazoria County, Texas",333315,95799,7241,6900,22268,17058,22233,15887,4212,237516,0.28741280770442373
684,"Brazos County, Texas",207087,88254,2437,2289,9394,10333,9133,46056,8612,118833,0.42616871170087933
685,"Cameron County, Texas",400373,120849,8360,6304,32658,26742,28702,16530,1553,279524,0.30184103323650696
686,"Collin County, Texas",880218,258697,17848,16045,56092,58093,56734,41317,12568,621521,0.29390105632922753
687,"Comal County, Texas",124587,29702,1397,1918,5217,7907,7832,4145,1286,94885,0.23840368577780988
688,"Coryell County, Texas",72254,21877,1880,1520,3918,3517,4872,5343,827,50377,0.3027790848949539
689,"Dallas County, Texas",2438060,679639,41246,41468,163846,142793,142276,119056,28954,1758421,0.2787622125788537
690,"Denton County, Texas",750970,229168,14172,14866,45487,45977,43428,52662,12576,521802,0.3051626562978548
691,"Ector County, Texas",151266,46543,2549,2974,9865,12107,8644,8911,1493,104723,0.3076897650496476
692,"Ellis County, Texas",157183,43934,2295,1443,9773,12510,9919,6848,1146,113249,0.27950859825808133
693,"El Paso County, Texas",796873,259575,16239,11879,51732,50218,53424,64650,11433,537298,0.32574199401912224
694,"Fort Bend County, Texas",689113,215550,13428,10695,51748,46155,44334,41153,8037,473563,0.31279340253340165
695,"Galveston County, Texas",312667,87717,7346,4398,18512,18681,19630,14371,4779,224950,0.2805444770314744
696,"Grayson County, Texas",120672,31139,1811,1535,6072,7237,7650,6024,810,89533,0.2580466056748873
697,"Gregg County, Texas",117834,30625,1725,1780,7206,8174,6462,5110,168,87209,0.2598995196632551
698,"Guadalupe County, Texas",145606,41796,1562,3245,7533,9681,10779,7462,1534,103810,0.28704861063417714
699,"Harris County, Texas",4334109,1259355,79070,74342,286714,264061,258651,244671,51846,3074754,0.2905683728766397
700,"Harrison County, Texas",64391,16702,1109,1579,4010,3235,4225,2469,75,47689,0.25938407541426595
701,"Hays County, Texas",189053,66002,3337,2523,10520,9495,10149,26431,3547,123051,0.3491190301132487
702,"Henderson County, Texas",76479,17662,756,844,3797,4106,4148,3655,356,58817,0.23093921207128754
703,"Hidalgo County, Texas",798243,272218,15871,15294,63701,66212,61039,44720,5381,526025,0.34102146839997344
704,"Hunt County, Texas",86454,23364,1340,1129,5246,5100,4055,5151,1343,63090,0.27024776181553195
705,"Jefferson County, Texas",244267,58229,3978,4381,13637,11828,11588,10625,2192,186038,0.23838258954340946
706,"Johnson County, Texas",153620,39069,1504,1614,8788,9504,9031,7591,1037,114551,0.25432235386017443
707,"Kaufman County, Texas",110135,31609,1394,1050,7074,8444,7780,5273,594,78526,0.2870023153402642
708,"Liberty County, Texas",76125,17390,838,844,4447,5379,3621,2090,171,58735,0.22844006568144498
709,"Lubbock County, Texas",287237,98118,4924,4693,15742,15846,15362,34083,7468,189119,0.34159248286258387
710,"McLennan County, Texas",234419,73170,3777,3520,13251,13895,13270,21327,4130,161249,0.3121334021559686
711,"Midland County, Texas",151703,40294,2288,1827,10982,9050,9005,5584,1558,111409,0.26561109536396776
712,"Montgomery County, Texas",516649,139138,8372,7176,32362,35349,31917,19960,4002,377511,0.2693085634541052
713,"Nacogdoches County, Texas",63187,23081,1361,737,4142,3316,2302,10245,978,40106,0.3652808330827544
714,"Nueces County, Texas",345375,91742,4435,5350,21147,18825,19978,19678,2329,253633,0.2656301121968874
715,"Orange County, Texas",80787,21884,801,1907,4504,4438,4886,4397,951,58903,0.27088516716798494
716,"Parker County, Texas",122435,32126,1894,1315,7913,8369,6754,4590,1291,90309,0.26239228978641727
717,"Potter County, Texas",115548,34451,2725,2274,7834,6379,6531,7547,1161,81097,0.2981531484750926
718,"Randall County, Texas",125870,36699,2617,1732,7869,6461,6829,9756,1435,89171,0.29156272344482403
719,"Rockwall County, Texas",87692,25408,1579,900,6003,6052,6311,3273,1290,62284,0.2897413675135702
720,"San Patricio County, Texas",64503,16848,1045,726,4345,3871,4389,2302,170,47655,0.26119715362076185
721,"Smith County, Texas",214061,59598,3862,4561,12003,11513,11365,13966,2328,154463,0.2784159655425323
722,"Tarrant County, Texas",1897697,556473,34415,29775,124467,116951,116957,108148,25760,1341224,0.2932359591652408
723,"Taylor County, Texas",130083,39207,2213,2021,7054,7115,7235,12372,1197,90876,0.3013998754641268
724,"Tom Green County, Texas",114266,29844,1939,1195,6480,5780,6041,6402,2007,84422,0.26118005355923896
725,"Travis County, Texas",1126335,309938,19568,15012,60187,56822,54135,83410,20804,816397,0.27517390474414805
726,"Victoria County, Texas",88921,23887,1536,1521,5108,5854,6737,2653,478,65034,0.26863170679591997
727,"Walker County, Texas",68964,19955,916,1367,1589,2455,2491,10414,723,49009,0.2893538657850473
728,"Webb County, Texas",252536,86569,5588,5262,20655,20086,19638,14014,1326,165967,0.3427986504894352
729,"Wichita County, Texas",126874,31170,1578,1545,7070,6035,6312,7562,1068,95704,0.2456768132162618
730,"Williamson County, Texas",489372,141459,10232,7364,33130,33151,28793,24110,4679,347913,0.2890623084279444
731,"Cache County, Utah",114389,45938,1330,1932,8068,8527,8419,15529,2133,68451,0.40159455891737844
732,"Davis County, Utah",318115,111792,6552,5790,25187,26956,24632,19325,3350,206323,0.35142008393191143
733,"Salt Lake County, Utah",1054921,324483,21762,16406,71671,67078,67557,67391,12618,730438,0.3075898574395618
734,"Utah County, Utah",540100,224070,13023,11317,44617,42406,44229,61671,6807,316030,0.41486761710794295
735,"Washington County, Utah",149565,44762,3325,2112,8972,10575,9346,9320,1112,104803,0.2992812489553037
736,"Weber County, Utah",233375,68498,4309,4340,16106,15783,14151,12223,1586,164877,0.2935104445634708
737,"Chittenden County, Vermont",155993,47439,2588,1195,5722,6911,8391,18844,3788,108554,0.3041097997987089
738,"Albemarle County, Virginia",102370,29058,1603,1288,5157,4340,4365,9699,2606,73312,0.28385269121813034
739,"Arlington County, Virginia",219591,44940,4248,3540,7845,5809,6952,6793,9753,174651,0.2046531961692419
740,"Augusta County, Virginia",72579,14656,941,680,1904,3889,4901,2083,258,57923,0.20193168822937765
741,"Bedford County, Virginia",75857,17911,932,600,3381,3513,4549,3291,1645,57946,0.23611532225107768
742,"Chesterfield County, Virginia",324960,89070,4661,4772,18298,18093,20822,18294,4130,235890,0.27409527326440175
743,"Fairfax County, Virginia",1097941,308438,20810,17857,59197,56536,64614,64858,24566,789503,0.28092402050747717
744,"Fauquier County, Virginia",66584,16667,881,727,3142,4829,3758,2782,548,49917,0.2503153910849453
745,"Frederick County, Virginia",80207,19423,1229,1486,3983,4035,4981,2758,951,60784,0.24216090864887105
746,"Hanover County, Virginia",100769,27824,1325,1373,4925,6329,6644,5978,1250,72945,0.2761166628625867
747,"Henrico County, Virginia",312412,81151,4702,4202,17580,17422,16027,15146,6072,231261,0.2597563473874243
748,"James City County, Virginia",70874,17114,1121,718,2408,3387,4294,4258,928,53760,0.2414707791291588
749,"Loudoun County, Virginia",359264,113623,8439,7040,26583,24594,23505,18191,5271,245641,0.31626603277812415
750,"Montgomery County, Virginia",94836,41476,545,1021,3755,2987,3639,22082,7447,53360,0.43734446834535406
751,"Prince William County, Virginia",431463,131662,7105,6437,29640,28153,25099,27537,7691,299801,0.3051524696208018
752,"Roanoke County, Virginia",91402,20790,1675,1164,3648,4491,5558,3280,974,70612,0.2274567296120435
753,"Rockingham County, Virginia",75984,17930,841,659,3443,4583,4483,3697,224,58054,0.23597073068014318
754,"Spotsylvania County, Virginia",126939,35139,1593,1713,6270,8627,9104,6271,1561,91800,0.27681799919646444
755,"Stafford County, Virginia",136491,41694,2244,1884,7871,9996,10560,7365,1774,94797,0.3054706903751896
756,"York County, Virginia",66256,18915,852,1221,3431,3917,5049,4059,386,47341,0.2854835788456894
757,"Alexandria city, Virginia",146173,27804,2753,2403,5942,3806,3613,6451,2836,118369,0.190212966826979
758,"Chesapeake city, Virginia",226488,66879,3727,2331,12930,14135,13068,16266,4422,159609,0.2952871675320547
759,"Hampton city, Virginia",132458,36637,1752,1068,6701,6449,5639,12500,2528,95821,0.27659333524588925
760,"Lynchburg city, Virginia",77564,31861,980,553,3568,4095,4390,15905,2370,45703,0.410770460522923
761,"Newport News city, Virginia",175283,51252,3600,2824,9244,8092,8067,15971,3454,124031,0.2923957257691847
762,"Norfolk city, Virginia",235888,67408,4038,3465,9921,10459,9327,25093,5105,168480,0.28576273485722037
763,"Portsmouth city, Virginia",91121,23896,1514,1891,4489,4995,4825,5052,1130,67225,0.2622447075866156
764,"Richmond city, Virginia",212171,53363,2897,2519,8717,7390,7510,19520,4810,158808,0.251509395723261
765,"Roanoke city, Virginia",96057,22037,2074,824,5136,4293,4394,4190,1126,74020,0.22941586766190908
766,"Suffolk city, Virginia",85025,23900,2149,929,5166,4246,4547,5957,906,61125,0.2810937959423699
767,"Virginia Beach city, Virginia",433347,114905,6927,5886,21486,23204,22061,28214,7127,318442,0.2651570219708455
768,"Benton County, Washington",181967,49203,2669,3835,10674,10663,12317,7665,1380,132764,0.2703951815439063
769,"Chelan County, Washington",73952,17522,390,813,4522,5089,4571,1987,150,56430,0.23693747295543055
770,"Clallam County, Washington",71310,13395,851,476,2470,3297,3787,2132,382,57915,0.18784181741691208
771,"Clark County, Washington",443130,114444,7204,6535,24831,24470,29499,18503,3402,328686,0.2582628122672805
772,"Cowlitz County, Washington",100151,23727,2219,1515,4842,5810,4915,4052,374,76424,0.2369122624836497
773,"Franklin County, Washington",83528,26469,897,2018,7727,5287,6768,3292,480,57059,0.3168877502154966
774,"Grant County, Washington",89098,26208,1646,2654,5796,5027,6794,3389,902,62890,0.29414801679050034
775,"Grays Harbor County, Washington",69216,15250,676,946,3820,2616,3628,3484,80,53966,0.22032478039759593
776,"Island County, Washington",78053,16547,1007,430,3702,3332,3259,3523,1294,61506,0.21199697641346266
777,"King County, Washington",2041657,488893,34951,26621,98256,91755,91396,108537,37377,1552764,0.23945892968309565
778,"Kitsap County, Washington",251463,58772,3955,3361,12298,11550,14724,10935,1949,192691,0.23372026898589454
779,"Lewis County, Washington",74061,16387,1523,641,3323,3945,4445,2201,309,57674,0.2212635530171075
780,"Pierce County, Washington",809235,204558,9375,12094,45490,41675,44074,44515,7335,604677,0.25277947691338115
781,"Skagit County, Washington",116948,25479,931,1520,6185,5910,6427,4016,490,91469,0.21786606012928822
782,"Snohomish County, Washington",744281,188075,10943,11085,35000,40687,40810,39833,9717,556206,0.25269353913374115
783,"Spokane County, Washington",473869,127599,7064,6612,25424,22446,25063,35415,5575,346270,0.26927062120543865
784,"Thurston County, Washington",261071,63272,4627,2831,12067,13365,13938,13414,3030,197799,0.242355527806612
